phrase_id,sent_id,sent,ground,three-scale,five-scale,vector,three-scale,five-scale
14619,209,"Whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something .",0.66667,positive,positive,,,
227118,5197,Whether you like it or not is basically a matter of taste .,0.47222,neutral,neutral,,,
27218,1136,"Whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie .",0.79167,positive,positive,,,
227119,1650,Which is n't to say that it 's the equal of some of its predecessors .,0.41667,neutral,neutral,,,
111100,5441,"While Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system .",0.66667,positive,positive,,,
70872,4354,"While Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem .",0.65278,neutral,positive,,,
150908,7097,"While Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future , is perfect casting for the role , he represents Bartleby 's main overall flaw .",0.43056,neutral,neutral,,,
189675,11103,"While Hoffman 's performance is great , the subject matter goes nowhere .",0.55556,neutral,neutral,,,
189679,11182,"While Holm is terrific as both men and Hjejle quite appealing , the film fails to make the most out of the intriguing premise .",0.47222,neutral,neutral,,,
189682,9740,"While Howard 's appreciation of Brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast .",0.44444,neutral,neutral,,,
47612,2074,"While I ca n't say it 's on par with the first one , Stuart Little 2 is a light , fun cheese puff of a movie .",0.72222,positive,positive,,,
14622,100,While McFarlane 's animation lifts the film firmly above the level of other coming-of-age films ... it 's also so jarring that it 's hard to get back into the boys ' story .,0.375,neutral,negative,,,
70876,2395,"While Parker and co-writer Catherine di Napoli are faithful to Melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick-witted than any English Lit major would have thought possible .",0.81944,positive,positive,,,
227123,2375,"While Scorsese 's bold images and generally smart casting ensure that `` Gangs '' is never lethargic , the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about .",0.375,neutral,negative,,,
189684,10599,"While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza , there 's nothing here to match that movie 's intermittent moments of inspiration .",0.43056,neutral,neutral,,,
111102,6662,"While Solondz tries and tries hard , Storytelling fails to provide much more insight than the inside column of a torn book jacket .",0.375,neutral,negative,,,
150910,8785,"While Super Troopers is above Academy standards , its quintet of writers could still use some more schooling .",0.26389,negative,negative,,,
70880,2871,"While Tattoo borrows heavily from both Seven and The Silence of the Lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in .",0.86111,positive,positive,,,
189686,9127,"While The Importance of Being Earnest offers opportunities for occasional smiles and chuckles , it does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances .",0.38889,neutral,negative,,,
14624,90,"While The Isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",0.61111,neutral,positive,,,
27220,714,"While Undercover Brother is definitely one for the masses , it 's also full of sharp , smart satire .",0.625,neutral,positive,,,
227124,1542,"While Undisputed is n't exactly a high , it is a gripping , tidy little movie that takes Mr. Hill higher than he 's been in a while .",0.68056,positive,positive,,,
111104,6283,"While Van Wilder may not be the worst National Lampoon film , it 's far from being this generation 's Animal House .",0.5,neutral,neutral,,,
70884,4315,"While centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the Yiddish theater , both in America and Israel .",0.84722,positive,positive,,,
189688,9529,"While certain cues , like the happy music , suggest that this movie is supposed to warm our hearts , Jeong-Hyang Lee 's film is just as likely to blacken that organ with cold vengefulness .",0.40278,neutral,neutral,,,
150912,6926,"While certainly more naturalistic than its Australian counterpart , Amari 's film falls short in building the drama of Lilia 's journey .",0.25,negative,negative,,,
70886,2991,"While dutifully pulling on heartstrings , directors Dean Deblois and Chris Sanders valiantly keep punching up the mix .",0.77778,positive,positive,,,
111106,6153,"While easier to sit through than most of Jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky points .",0.25,negative,negative,,,
47616,2212,"While general audiences might not come away with a greater knowledge of the facts of Cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds .",0.88889,positive,positive,,,
189690,10993,"While it 's all quite tasteful to look at , the attention process tends to do a little fleeing of its own .",0.26389,negative,negative,,,
150916,7429,"While it 's nice to watch a movie that has n't been focus-grouped into tedium , Yu 's cinematic alchemy produces nearly as much lead as gold .",0.58333,neutral,neutral,,,
111108,5164,"While it 's nothing we have n't seen before from Murphy , I Spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .",0.83333,positive,positive,,,
47618,1986,"While it can be a bit repetitive , overall it 's an entertaining and informative documentary .",0.66667,positive,positive,,,
70888,2480,"While it has definite weaknesses -- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a riveting , brisk delight .",0.68056,positive,positive,,,
111110,5995,"While it is interesting to witness the conflict from the Palestinian side , Longley 's film lacks balance ... and fails to put the struggle into meaningful historical context .",0.27778,negative,negative,,,
150918,7209,"While it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion , Lan Yu never catches dramatic fire .",0.31944,negative,negative,,,
189692,9639,"While it may not add up to the sum of its parts , Holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .",0.69444,positive,positive,,,
47620,1527,"While it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it 's alarmingly current .",0.43056,neutral,neutral,,,
14626,36,"While it would be easy to give Crush the new title of Two Weddings and a Funeral , it 's a far more thoughtful film than any slice of Hugh Grant whimsy .",0.75,positive,positive,,,
47622,1593,"While its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .",0.70833,positive,positive,,,
111112,6336,"While kids will probably eat the whole thing up , most adults will be way ahead of the plot .",0.54167,neutral,neutral,,,
47624,1520,"While locals will get a kick out of spotting Cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning Coen brothers envious .",0.75,positive,positive,,,
111114,4608,"While maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among Wiseman 's warmest .",0.81944,positive,positive,,,
70890,3488,"While most films these days are about nothing , this film seems to be about everything that 's plaguing the human spirit in a relentlessly globalizing world .",0.79167,positive,positive,,,
150920,7460,While much of the cast has charm -- especially Allodi and Nolden -- the performers are sunk by the film 's primitive approach to the mechanics of comedy .,0.47222,neutral,neutral,,,
